step,timestamp_offset_seconds,road_id,road_name,speed_kmh,occupancy_pct,queue_length,signal_phase,signal_remaining_seconds
144,00:12:00,R11,"CHH Road",31,55,13,RED,13
144,00:12:00,R12,"Sardar Patel Ring Road",53,26,3,RED,6
144,00:12:00,R13,"Gandhinagar Bypass Road",57,17,2,N/A,0
144,00:12:00,R14,"NH48",64,15,0,N/A,0
144,00:12:00,R15,"Sardar Patel Ring Road Flyover",51,22,2,N/A,0
144,00:12:00,R16,"Kudasan-Por Road",48,20,2,GREEN,23
144,00:12:00,R17,"Randesan Road",51,20,4,N/A,0
144,00:12:00,R18,"Mahatma Gandhi Road",43,30,8,GREEN,9
144,00:12:00,R19,"Pandit Dindayal Upadhyay Marg",46,27,1,GREEN,2
144,00:12:00,R20,"Shram Marg",47,17,5,N/A,0
144,00:12:00,R21,"Mansa Road",38,34,3,RED,33
144,00:12:00,R22,"Airport Road",56,23,0,N/A,0
144,00:12:00,R23,"Vaishnodevi Circle",36,43,7,RED,19
144,00:12:00,R24,"Koba Circle",30,44,10,RED,12
144,00:12:00,R25,"Swagat Circle",38,40,8,RED,5
145,00:12:05,R01,"Infocity Flyover",12,99,56,GREEN,33
145,00:12:05,R02,"Infocity Flyover Ramp",7,99,69,N/A,0
145,00:12:05,R03,"GIFT City Road",38,25,5,GREEN,19
145,00:12:05,R04,"Koba - Gandhinagar Highway",19,95,46,GREEN,12
145,00:12:05,R05,"GH Road",23,87,36,GREEN,5
145,00:12:05,R06,"GH-3 Circle",13,99,59,N/A,0
145,00:12:05,R07,"Gandhinagar-Ahmedabad Highway",34,48,14,RED,36
145,00:12:05,R08,"CH Road",28,59,17,RED,29
145,00:12:05,R09,"Sarkhej-Gandhinagar Highway",44,41,9,RED,22
145,00:12:05,R10,"Gandhinagar-Sarkhej Highway",40,44,12,N/A,0
145,00:12:05,R11,"CHH Road",30,54,13,RED,8
145,00:12:05,R12,"Sardar Patel Ring Road",57,25,1,RED,1
145,00:12:05,R13,"Gandhinagar Bypass Road",58,21,0,N/A,0
145,00:12:05,R14,"NH48",63,15,2,N/A,0
145,00:12:05,R15,"Sardar Patel Ring Road Flyover",51,24,1,N/A,0
145,00:12:05,R16,"Kudasan-Por Road",50,19,3,GREEN,18
145,00:12:05,R17,"Randesan Road",52,17,4,N/A,0
145,00:12:05,R18,"Mahatma Gandhi Road",41,33,7,GREEN,4
145,00:12:05,R19,"Pandit Dindayal Upadhyay Marg",46,28,7,RED,42
145,00:12:05,R20,"Shram Marg",49,22,4,N/A,0
145,00:12:05,R21,"Mansa Road",39,31,4,RED,28
145,00:12:05,R22,"Airport Road",55,16,1,N/A,0
145,00:12:05,R23,"Vaishnodevi Circle",37,46,7,RED,14
145,00:12:05,R24,"Koba Circle",31,44,10,RED,7
145,00:12:05,R25,"Swagat Circle",39,36,8,GREEN,45
146,00:12:10,R01,"Infocity Flyover",16,99,51,GREEN,28
146,00:12:10,R02,"Infocity Flyover Ramp",7,99,66,N/A,0
146,00:12:10,R03,"GIFT City Road",36,30,5,GREEN,14
146,00:12:10,R04,"Koba - Gandhinagar Highway",14,94,45,GREEN,7
146,00:12:10,R05,"GH Road",18,89,36,YELLOW,3
146,00:12:10,R06,"GH-3 Circle",10,99,55,N/A,0
146,00:12:10,R07,"Gandhinagar-Ahmedabad Highway",37,54,16,RED,31
146,00:12:10,R08,"CH Road",29,64,21,RED,24
146,00:12:10,R09,"Sarkhej-Gandhinagar Highway",44,37,8,RED,17
146,00:12:10,R10,"Gandhinagar-Sarkhej Highway",42,41,9,N/A,0
146,00:12:10,R11,"CHH Road",33,52,14,RED,3
146,00:12:10,R12,"Sardar Patel Ring Road",54,25,1,GREEN,41
146,00:12:10,R13,"Gandhinagar Bypass Road",63,16,2,N/A,0
146,00:12:10,R14,"NH48",63,14,1,N/A,0
146,00:12:10,R15,"Sardar Patel Ring Road Flyover",49,25,5,N/A,0
146,00:12:10,R16,"Kudasan-Por Road",48,21,2,GREEN,13
146,00:12:10,R17,"Randesan Road",52,19,4,N/A,0
146,00:12:10,R18,"Mahatma Gandhi Road",41,32,8,YELLOW,2
146,00:12:10,R19,"Pandit Dindayal Upadhyay Marg",45,22,7,RED,37
146,00:12:10,R20,"Shram Marg",52,17,3,N/A,0
146,00:12:10,R21,"Mansa Road",38,36,3,RED,23
146,00:12:10,R22,"Airport Road",54,17,0,N/A,0
146,00:12:10,R23,"Vaishnodevi Circle",33,40,9,RED,9
146,00:12:10,R24,"Koba Circle",30,50,10,RED,2
146,00:12:10,R25,"Swagat Circle",40,37,6,GREEN,40
147,00:12:15,R01,"Infocity Flyover",13,99,56,GREEN,23
147,00:12:15,R02,"Infocity Flyover Ramp",12,99,71,N/A,0
147,00:12:15,R03,"GIFT City Road",41,26,5,GREEN,9
147,00:12:15,R04,"Koba - Gandhinagar Highway",17,95,45,GREEN,2
147,00:12:15,R05,"GH Road",19,84,33,RED,40
147,00:12:15,R06,"GH-3 Circle",9,99,57,N/A,0
147,00:12:15,R07,"Gandhinagar-Ahmedabad Highway",35,53,11,RED,26
147,00:12:15,R08,"CH Road",30,63,16,RED,19
147,00:12:15,R09,"Sarkhej-Gandhinagar Highway",45,35,8,RED,12
147,00:12:15,R10,"Gandhinagar-Sarkhej Highway",42,38,12,N/A,0
147,00:12:15,R11,"CHH Road",31,56,10,GREEN,43
147,00:12:15,R12,"Sardar Patel Ring Road",58,24,2,GREEN,36
147,00:12:15,R13,"Gandhinagar Bypass Road",62,21,0,N/A,0
147,00:12:15,R14,"NH48",68,16,0,N/A,0
147,00:12:15,R15,"Sardar Patel Ring Road Flyover",52,26,2,N/A,0
147,00:12:15,R16,"Kudasan-Por Road",51,17,6,GREEN,8
147,00:12:15,R17,"Randesan Road",53,14,0,N/A,0
147,00:12:15,R18,"Mahatma Gandhi Road",44,31,7,RED,39
147,00:12:15,R19,"Pandit Dindayal Upadhyay Marg",45,28,6,RED,32
147,00:12:15,R20,"Shram Marg",50,17,5,N/A,0
147,00:12:15,R21,"Mansa Road",41,34,9,RED,18
147,00:12:15,R22,"Airport Road",58,22,4,N/A,0
147,00:12:15,R23,"Vaishnodevi Circle",35,43,6,RED,4
147,00:12:15,R24,"Koba Circle",28,45,14,GREEN,42
147,00:12:15,R25,"Swagat Circle",37,35,4,GREEN,35
148,00:12:20,R01,"Infocity Flyover",16,99,53,GREEN,18
148,00:12:20,R02,"Infocity Flyover Ramp",9,99,68,N/A,0
148,00:12:20,R03,"GIFT City Road",39,24,7,GREEN,4
148,00:12:20,R04,"Koba - Gandhinagar Highway",17,93,42,RED,42
148,00:12:20,R05,"GH Road",17,86,33,RED,35
148,00:12:20,R06,"GH-3 Circle",12,99,59,N/A,0
148,00:12:20,R07,"Gandhinagar-Ahmedabad Highway",35,50,12,RED,21
148,00:12:20,R08,"CH Road",29,63,17,RED,14
148,00:12:20,R09,"Sarkhej-Gandhinagar Highway",40,35,10,RED,7
148,00:12:20,R10,"Gandhinagar-Sarkhej Highway",41,38,8,N/A,0
148,00:12:20,R11,"CHH Road",30,53,14,GREEN,38
148,00:12:20,R12,"Sardar Patel Ring Road",58,25,0,GREEN,31
148,00:12:20,R13,"Gandhinagar Bypass Road",58,22,4,N/A,0
148,00:12:20,R14,"NH48",67,18,2,N/A,0
148,00:12:20,R15,"Sardar Patel Ring Road Flyover",48,23,3,N/A,0
148,00:12:20,R16,"Kudasan-Por Road",50,19,1,GREEN,3
148,00:12:20,R17,"Randesan Road",49,13,3,N/A,0
148,00:12:20,R18,"Mahatma Gandhi Road",47,26,8,RED,34
148,00:12:20,R19,"Pandit Dindayal Upadhyay Marg",43,27,3,RED,27
148,00:12:20,R20,"Shram Marg",52,17,3,N/A,0
148,00:12:20,R21,"Mansa Road",38,36,3,RED,13
148,00:12:20,R22,"Airport Road",58,21,5,N/A,0
148,00:12:20,R23,"Vaishnodevi Circle",38,45,9,GREEN,44
148,00:12:20,R24,"Koba Circle",30,47,12,GREEN,37
148,00:12:20,R25,"Swagat Circle",37,36,8,GREEN,30
149,00:12:25,R01,"Infocity Flyover",15,99,56,GREEN,13
149,00:12:25,R02,"Infocity Flyover Ramp",11,99,66,N/A,0
149,00:12:25,R03,"GIFT City Road",37,25,4,YELLOW,2
149,00:12:25,R04,"Koba - Gandhinagar Highway",15,98,42,RED,37
149,00:12:25,R05,"GH Road",22,85,32,RED,30
149,00:12:25,R06,"GH-3 Circle",13,99,60,N/A,0
149,00:12:25,R07,"Gandhinagar-Ahmedabad Highway",37,51,17,RED,16
149,00:12:25,R08,"CH Road",26,58,17,RED,9
149,00:12:25,R09,"Sarkhej-Gandhinagar Highway",43,42,6,RED,2
149,00:12:25,R10,"Gandhinagar-Sarkhej Highway",42,39,11,N/A,0
149,00:12:25,R11,"CHH Road",28,55,9,GREEN,33
149,00:12:25,R12,"Sardar Patel Ring Road",56,26,3,GREEN,26
149,00:12:25,R13,"Gandhinagar Bypass Road",63,18,3,N/A,0
149,00:12:25,R14,"NH48",67,19,0,N/A,0
149,00:12:25,R15,"Sardar Patel Ring Road Flyover",51,21,3,N/A,0
149,00:12:25,R16,"Kudasan-Por Road",46,19,2,YELLOW,1
149,00:12:25,R17,"Randesan Road",49,15,1,N/A,0
149,00:12:25,R18,"Mahatma Gandhi Road",46,31,7,RED,29
149,00:12:25,R19,"Pandit Dindayal Upadhyay Marg",44,24,7,RED,22
149,00:12:25,R20,"Shram Marg",51,15,3,N/A,0
149,00:12:25,R21,"Mansa Road",38,30,8,RED,8
149,00:12:25,R22,"Airport Road",54,24,4,N/A,0
149,00:12:25,R23,"Vaishnodevi Circle",36,43,7,GREEN,39
149,00:12:25,R24,"Koba Circle",30,48,9,GREEN,32
149,00:12:25,R25,"Swagat Circle",37,39,6,GREEN,25
150,00:12:30,R01,"Infocity Flyover",12,99,52,GREEN,8
150,00:12:30,R02,"Infocity Flyover Ramp",12,99,68,N/A,0
150,00:12:30,R03,"GIFT City Road",38,26,5,RED,39
150,00:12:30,R04,"Koba - Gandhinagar Highway",15,91,41,RED,32
150,00:12:30,R05,"GH Road",23,91,34,RED,25
150,00:12:30,R06,"GH-3 Circle",13,99,57,N/A,0
150,00:12:30,R07,"Gandhinagar-Ahmedabad Highway",35,50,11,RED,11
150,00:12:30,R08,"CH Road",31,61,19,RED,4
150,00:12:30,R09,"Sarkhej-Gandhinagar Highway",39,38,9,GREEN,42
150,00:12:30,R10,"Gandhinagar-Sarkhej Highway",41,38,7,N/A,0
150,00:12:30,R11,"CHH Road",29,55,13,GREEN,28
150,00:12:30,R12,"Sardar Patel Ring Road",56,21,5,GREEN,21
150,00:12:30,R13,"Gandhinagar Bypass Road",61,18,2,N/A,0
150,00:12:30,R14,"NH48",67,16,1,N/A,0
150,00:12:30,R15,"Sardar Patel Ring Road Flyover",51,26,1,N/A,0
150,00:12:30,R16,"Kudasan-Por Road",51,23,4,RED,38
150,00:12:30,R17,"Randesan Road",54,15,1,N/A,0
150,00:12:30,R18,"Mahatma Gandhi Road",45,26,2,RED,24
150,00:12:30,R19,"Pandit Dindayal Upadhyay Marg",45,27,6,RED,17
150,00:12:30,R20,"Shram Marg",49,21,5,N/A,0
150,00:12:30,R21,"Mansa Road",38,32,6,RED,3
150,00:12:30,R22,"Airport Road",55,21,2,N/A,0
150,00:12:30,R23,"Vaishnodevi Circle",35,40,7,GREEN,34
150,00:12:30,R24,"Koba Circle",29,46,13,GREEN,27
150,00:12:30,R25,"Swagat Circle",38,38,5,GREEN,20
151,00:12:35,R01,"Infocity Flyover",13,99,51,GREEN,3
151,00:12:35,R02,"Infocity Flyover Ramp",12,99,71,N/A,0
151,00:12:35,R03,"GIFT City Road",38,29,7,RED,34
151,00:12:35,R04,"Koba - Gandhinagar Highway",17,93,43,RED,27
151,00:12:35,R05,"GH Road",20,84,33,RED,20
151,00:12:35,R06,"GH-3 Circle",12,99,60,N/A,0
151,00:12:35,R07,"Gandhinagar-Ahmedabad Highway",37,48,15,RED,6
151,00:12:35,R08,"CH Road",26,63,21,GREEN,44
151,00:12:35,R09,"Sarkhej-Gandhinagar Highway",40,36,6,GREEN,37
151,00:12:35,R10,"Gandhinagar-Sarkhej Highway",37,39,11,N/A,0
151,00:12:35,R11,"CHH Road",29,52,12,GREEN,23
151,00:12:35,R12,"Sardar Patel Ring Road",54,24,3,GREEN,16
151,00:12:35,R13,"Gandhinagar Bypass Road",63,21,5,N/A,0
151,00:12:35,R14,"NH48",66,16,1,N/A,0
151,00:12:35,R15,"Sardar Patel Ring Road Flyover",52,22,2,N/A,0
151,00:12:35,R16,"Kudasan-Por Road",46,19,4,RED,33
151,00:12:35,R17,"Randesan Road",51,14,2,N/A,0
151,00:12:35,R18,"Mahatma Gandhi Road",43,30,2,RED,19
151,00:12:35,R19,"Pandit Dindayal Upadhyay Marg",49,26,3,RED,12
151,00:12:35,R20,"Shram Marg",51,18,1,N/A,0
151,00:12:35,R21,"Mansa Road",38,30,6,GREEN,43
151,00:12:35,R22,"Airport Road",57,18,0,N/A,0
151,00:12:35,R23,"Vaishnodevi Circle",33,46,9,GREEN,29
151,00:12:35,R24,"Koba Circle",29,50,12,GREEN,22
151,00:12:35,R25,"Swagat Circle",38,38,7,GREEN,15
152,00:12:40,R01,"Infocity Flyover",13,99,53,YELLOW,1
152,00:12:40,R02,"Infocity Flyover Ramp",12,99,66,N/A,0
152,00:12:40,R03,"GIFT City Road",36,32,4,RED,29
152,00:12:40,R04,"Koba - Gandhinagar Highway",19,97,45,RED,22
152,00:12:40,R05,"GH Road",21,90,33,RED,15
152,00:12:40,R06,"GH-3 Circle",12,99,58,N/A,0
152,00:12:40,R07,"Gandhinagar-Ahmedabad Highway",36,55,16,RED,1
152,00:12:40,R08,"CH Road",28,65,16,GREEN,39
152,00:12:40,R09,"Sarkhej-Gandhinagar Highway",42,39,8,GREEN,32
152,00:12:40,R10,"Gandhinagar-Sarkhej Highway",41,42,9,N/A,0
152,00:12:40,R11,"CHH Road",28,54,10,GREEN,18
152,00:12:40,R12,"Sardar Patel Ring Road",55,26,3,GREEN,11
152,00:12:40,R13,"Gandhinagar Bypass Road",60,16,4,N/A,0
152,00:12:40,R14,"NH48",65,19,3,N/A,0
152,00:12:40,R15,"Sardar Patel Ring Road Flyover",47,25,2,N/A,0
152,00:12:40,R16,"Kudasan-Por Road",49,20,3,RED,28
152,00:12:40,R17,"Randesan Road",50,17,0,N/A,0
152,00:12:40,R18,"Mahatma Gandhi Road",42,30,7,RED,14
152,00:12:40,R19,"Pandit Dindayal Upadhyay Marg",44,23,3,RED,7
152,00:12:40,R20,"Shram Marg",47,18,4,N/A,0
152,00:12:40,R21,"Mansa Road",41,35,7,GREEN,38
152,00:12:40,R22,"Airport Road",55,22,2,N/A,0
152,00:12:40,R23,"Vaishnodevi Circle",36,39,11,GREEN,24
152,00:12:40,R24,"Koba Circle",29,52,13,GREEN,17
152,00:12:40,R25,"Swagat Circle",37,37,4,GREEN,10
153,00:12:45,R01,"Infocity Flyover",14,99,51,RED,38
153,00:12:45,R02,"Infocity Flyover Ramp",10,99,67,N/A,0
153,00:12:45,R03,"GIFT City Road",40,32,5,RED,24
153,00:12:45,R04,"Koba - Gandhinagar Highway",15,94,41,RED,17
153,00:12:45,R05,"GH Road",21,82,37,RED,10
153,00:12:45,R06,"GH-3 Circle",13,99,58,N/A,0
153,00:12:45,R07,"Gandhinagar-Ahmedabad Highway",37,48,12,GREEN,41
153,00:12:45,R08,"CH Road",31,63,19,GREEN,34
153,00:12:45,R09,"Sarkhej-Gandhinagar Highway",44,36,5,GREEN,27
153,00:12:45,R10,"Gandhinagar-Sarkhej Highway",40,38,7,N/A,0
153,00:12:45,R11,"CHH Road",29,55,12,GREEN,13
153,00:12:45,R12,"Sardar Patel Ring Road",57,20,2,GREEN,6
153,00:12:45,R13,"Gandhinagar Bypass Road",59,19,4,N/A,0
153,00:12:45,R14,"NH48",67,18,0,N/A,0
153,00:12:45,R15,"Sardar Patel Ring Road Flyover",52,28,3,N/A,0
153,00:12:45,R16,"Kudasan-Por Road",48,22,2,RED,23
153,00:12:45,R17,"Randesan Road",55,15,3,N/A,0
153,00:12:45,R18,"Mahatma Gandhi Road",46,30,6,RED,9
153,00:12:45,R19,"Pandit Dindayal Upadhyay Marg",48,26,3,RED,2
153,00:12:45,R20,"Shram Marg",53,15,0,N/A,0
153,00:12:45,R21,"Mansa Road",41,35,4,GREEN,33
153,00:12:45,R22,"Airport Road",56,17,3,N/A,0
153,00:12:45,R23,"Vaishnodevi Circle",33,46,7,GREEN,19
153,00:12:45,R24,"Koba Circle",29,46,14,GREEN,12
153,00:12:45,R25,"Swagat Circle",37,33,7,GREEN,5
154,00:12:50,R01,"Infocity Flyover",12,99,55,RED,33
154,00:12:50,R02,"Infocity Flyover Ramp",7,99,64,N/A,0
154,00:12:50,R03,"GIFT City Road",39,25,2,RED,19
154,00:12:50,R04,"Koba - Gandhinagar Highway",16,96,43,RED,12
154,00:12:50,R05,"GH Road",19,85,35,RED,5
154,00:12:50,R06,"GH-3 Circle",8,99,59,N/A,0
154,00:12:50,R07,"Gandhinagar-Ahmedabad Highway",33,51,12,GREEN,36
154,00:12:50,R08,"CH Road",26,60,19,GREEN,29
154,00:12:50,R09,"Sarkhej-Gandhinagar Highway",45,38,8,GREEN,22
154,00:12:50,R10,"Gandhinagar-Sarkhej Highway",37,38,9,N/A,0
154,00:12:50,R11,"CHH Road",33,54,12,GREEN,8
154,00:12:50,R12,"Sardar Patel Ring Road",55,21,2,GREEN,1
154,00:12:50,R13,"Gandhinagar Bypass Road",58,19,3,N/A,0
154,00:12:50,R14,"NH48",68,18,0,N/A,0
154,00:12:50,R15,"Sardar Patel Ring Road Flyover",49,27,7,N/A,0
154,00:12:50,R16,"Kudasan-Por Road",51,18,5,RED,18
154,00:12:50,R17,"Randesan Road",53,17,1,N/A,0
154,00:12:50,R18,"Mahatma Gandhi Road",45,31,3,RED,4
154,00:12:50,R19,"Pandit Dindayal Upadhyay Marg",47,25,4,GREEN,42
154,00:12:50,R20,"Shram Marg",53,15,4,N/A,0
154,00:12:50,R21,"Mansa Road",40,35,7,GREEN,28
154,00:12:50,R22,"Airport Road",58,16,0,N/A,0
154,00:12:50,R23,"Vaishnodevi Circle",35,45,7,GREEN,14
154,00:12:50,R24,"Koba Circle",27,51,8,GREEN,7
154,00:12:50,R25,"Swagat Circle",38,38,7,YELLOW,3
155,00:12:55,R01,"Infocity Flyover",15,99,53,RED,28
155,00:12:55,R02,"Infocity Flyover Ramp",10,99,65,N/A,0
155,00:12:55,R03,"GIFT City Road",40,30,5,RED,14
155,00:12:55,R04,"Koba - Gandhinagar Highway",19,91,45,RED,7
155,00:12:55,R05,"GH Road",21,84,35,GREEN,45
155,00:12:55,R06,"GH-3 Circle",12,99,55,N/A,0
155,00:12:55,R07,"Gandhinagar-Ahmedabad Highway",33,49,17,GREEN,31
155,00:12:55,R08,"CH Road",26,61,17,GREEN,24
155,00:12:55,R09,"Sarkhej-Gandhinagar Highway",41,36,6,GREEN,17
155,00:12:55,R10,"Gandhinagar-Sarkhej Highway",38,40,7,N/A,0
155,00:12:55,R11,"CHH Road",28,52,9,GREEN,3
155,00:12:55,R12,"Sardar Patel Ring Road",56,25,2,RED,41
155,00:12:55,R13,"Gandhinagar Bypass Road",58,16,1,N/A,0
155,00:12:55,R14,"NH48",63,12,4,N/A,0
155,00:12:55,R15,"Sardar Patel Ring Road Flyover",52,21,2,N/A,0
155,00:12:55,R16,"Kudasan-Por Road",48,21,1,RED,13
155,00:12:55,R17,"Randesan Road",55,20,0,N/A,0
155,00:12:55,R18,"Mahatma Gandhi Road",43,26,8,GREEN,44
155,00:12:55,R19,"Pandit Dindayal Upadhyay Marg",45,23,1,GREEN,37
155,00:12:55,R20,"Shram Marg",47,17,3,N/A,0
155,00:12:55,R21,"Mansa Road",39,36,4,GREEN,23
155,00:12:55,R22,"Airport Road",55,19,0,N/A,0
155,00:12:55,R23,"Vaishnodevi Circle",34,39,9,GREEN,9
155,00:12:55,R24,"Koba Circle",32,49,13,GREEN,2
155,00:12:55,R25,"Swagat Circle",37,37,8,RED,40
156,00:13:00,R01,"Infocity Flyover",12,99,53,RED,23
156,00:13:00,R02,"Infocity Flyover Ramp",7,99,69,N/A,0
156,00:13:00,R03,"GIFT City Road",41,26,7,RED,9
156,00:13:00,R04,"Koba - Gandhinagar Highway",15,97,42,RED,2
156,00:13:00,R05,"GH Road",23,90,35,GREEN,40
156,00:13:00,R06,"GH-3 Circle",8,99,57,N/A,0
156,00:13:00,R07,"Gandhinagar-Ahmedabad Highway",38,55,11,GREEN,26
156,00:13:00,R08,"CH Road",27,62,15,GREEN,19
156,00:13:00,R09,"Sarkhej-Gandhinagar Highway",40,39,8,GREEN,12
156,00:13:00,R10,"Gandhinagar-Sarkhej Highway",40,42,8,N/A,0
156,00:13:00,R11,"CHH Road",28,56,11,YELLOW,1
156,00:13:00,R12,"Sardar Patel Ring Road",56,19,2,RED,36
156,00:13:00,R13,"Gandhinagar Bypass Road",61,18,4,N/A,0
156,00:13:00,R14,"NH48",65,16,4,N/A,0
156,00:13:00,R15,"Sardar Patel Ring Road Flyover",48,27,4,N/A,0
156,00:13:00,R16,"Kudasan-Por Road",48,20,5,RED,8
156,00:13:00,R17,"Randesan Road",49,17,5,N/A,0
156,00:13:00,R18,"Mahatma Gandhi Road",44,34,5,GREEN,39
156,00:13:00,R19,"Pandit Dindayal Upadhyay Marg",44,24,5,GREEN,32
156,00:13:00,R20,"Shram Marg",49,21,4,N/A,0
156,00:13:00,R21,"Mansa Road",39,29,6,GREEN,18
156,00:13:00,R22,"Airport Road",53,17,0,N/A,0
156,00:13:00,R23,"Vaishnodevi Circle",34,45,9,GREEN,4
156,00:13:00,R24,"Koba Circle",30,49,10,RED,42
156,00:13:00,R25,"Swagat Circle",37,33,9,RED,35
157,00:13:05,R01,"Infocity Flyover",12,99,50,RED,18
157,00:13:05,R02,"Infocity Flyover Ramp",11,99,66,N/A,0
157,00:13:05,R03,"GIFT City Road",41,25,7,RED,4
157,00:13:05,R04,"Koba - Gandhinagar Highway",15,93,40,GREEN,42
157,00:13:05,R05,"GH Road",22,84,35,GREEN,35
157,00:13:05,R06,"GH-3 Circle",12,99,60,N/A,0
157,00:13:05,R07,"Gandhinagar-Ahmedabad Highway",34,49,13,GREEN,21
157,00:13:05,R08,"CH Road",26,58,16,GREEN,14
157,00:13:05,R09,"Sarkhej-Gandhinagar Highway",44,41,9,GREEN,7
157,00:13:05,R10,"Gandhinagar-Sarkhej Highway",42,43,7,N/A,0
157,00:13:05,R11,"CHH Road",30,56,15,RED,38
157,00:13:05,R12,"Sardar Patel Ring Road",57,21,3,RED,31
157,00:13:05,R13,"Gandhinagar Bypass Road",58,19,0,N/A,0
157,00:13:05,R14,"NH48",66,16,0,N/A,0
157,00:13:05,R15,"Sardar Patel Ring Road Flyover",52,25,4,N/A,0
157,00:13:05,R16,"Kudasan-Por Road",45,19,3,RED,3
157,00:13:05,R17,"Randesan Road",54,17,2,N/A,0
157,00:13:05,R18,"Mahatma Gandhi Road",46,34,4,GREEN,34
157,00:13:05,R19,"Pandit Dindayal Upadhyay Marg",48,29,5,GREEN,27
157,00:13:05,R20,"Shram Marg",51,19,2,N/A,0
157,00:13:05,R21,"Mansa Road",41,33,7,GREEN,13
157,00:13:05,R22,"Airport Road",56,24,0,N/A,0
157,00:13:05,R23,"Vaishnodevi Circle",37,43,10,YELLOW,2
157,00:13:05,R24,"Koba Circle",29,45,11,RED,37
157,00:13:05,R25,"Swagat Circle",38,39,7,RED,30
158,00:13:10,R01,"Infocity Flyover",16,99,53,RED,13
158,00:13:10,R02,"Infocity Flyover Ramp",12,99,67,N/A,0
158,00:13:10,R03,"GIFT City Road",39,29,2,GREEN,44
158,00:13:10,R04,"Koba - Gandhinagar Highway",19,96,41,GREEN,37
158,00:13:10,R05,"GH Road",17,82,37,GREEN,30
158,00:13:10,R06,"GH-3 Circle",12,99,54,N/A,0
158,00:13:10,R07,"Gandhinagar-Ahmedabad Highway",38,48,13,GREEN,16
158,00:13:10,R08,"CH Road",25,57,15,GREEN,9
158,00:13:10,R09,"Sarkhej-Gandhinagar Highway",41,40,5,GREEN,2
158,00:13:10,R10,"Gandhinagar-Sarkhej Highway",43,42,7,N/A,0
158,00:13:10,R11,"CHH Road",28,56,15,RED,33
158,00:13:10,R12,"Sardar Patel Ring Road",58,21,4,RED,26
158,00:13:10,R13,"Gandhinagar Bypass Road",59,19,2,N/A,0
158,00:13:10,R14,"NH48",63,16,0,N/A,0
158,00:13:10,R15,"Sardar Patel Ring Road Flyover",50,23,3,N/A,0
158,00:13:10,R16,"Kudasan-Por Road",48,20,2,GREEN,43
158,00:13:10,R17,"Randesan Road",49,19,2,N/A,0
158,00:13:10,R18,"Mahatma Gandhi Road",43,28,2,GREEN,29
158,00:13:10,R19,"Pandit Dindayal Upadhyay Marg",48,29,3,GREEN,22
158,00:13:10,R20,"Shram Marg",47,22,0,N/A,0
158,00:13:10,R21,"Mansa Road",41,31,3,GREEN,8
158,00:13:10,R22,"Airport Road",55,23,1,N/A,0
158,00:13:10,R23,"Vaishnodevi Circle",35,40,6,RED,39
158,00:13:10,R24,"Koba Circle",28,52,10,RED,32
158,00:13:10,R25,"Swagat Circle",39,36,7,RED,25
159,00:13:15,R01,"Infocity Flyover",14,98,55,RED,8
159,00:13:15,R02,"Infocity Flyover Ramp",11,99,67,N/A,0
159,00:13:15,R03,"GIFT City Road",36,26,2,GREEN,39
159,00:13:15,R04,"Koba - Gandhinagar Highway",19,90,40,GREEN,32
159,00:13:15,R05,"GH Road",18,82,36,GREEN,25
159,00:13:15,R06,"GH-3 Circle",9,99,58,N/A,0
159,00:13:15,R07,"Gandhinagar-Ahmedabad Highway",37,52,16,GREEN,11
159,00:13:15,R08,"CH Road",25,57,15,GREEN,4
159,00:13:15,R09,"Sarkhej-Gandhinagar Highway",41,41,9,RED,42
159,00:13:15,R10,"Gandhinagar-Sarkhej Highway",42,41,7,N/A,0
159,00:13:15,R11,"CHH Road",30,54,15,RED,28
159,00:13:15,R12,"Sardar Patel Ring Road",58,23,5,RED,21
159,00:13:15,R13,"Gandhinagar Bypass Road",60,18,4,N/A,0
159,00:13:15,R14,"NH48",63,15,0,N/A,0
159,00:13:15,R15,"Sardar Patel Ring Road Flyover",48,28,3,N/A,0
159,00:13:15,R16,"Kudasan-Por Road",50,24,3,GREEN,38
159,00:13:15,R17,"Randesan Road",53,15,1,N/A,0
159,00:13:15,R18,"Mahatma Gandhi Road",43,34,2,GREEN,24
159,00:13:15,R19,"Pandit Dindayal Upadhyay Marg",45,30,5,GREEN,17
159,00:13:15,R20,"Shram Marg",47,21,4,N/A,0
159,00:13:15,R21,"Mansa Road",41,31,7,GREEN,3
159,00:13:15,R22,"Airport Road",57,20,1,N/A,0
159,00:13:15,R23,"Vaishnodevi Circle",37,45,9,RED,34
159,00:13:15,R24,"Koba Circle",31,45,12,RED,27
159,00:13:15,R25,"Swagat Circle",38,35,5,RED,20
160,00:13:20,R01,"Infocity Flyover",16,99,52,RED,3
160,00:13:20,R02,"Infocity Flyover Ramp",7,99,69,N/A,0
160,00:13:20,R03,"GIFT City Road",38,32,3,GREEN,34
160,00:13:20,R04,"Koba - Gandhinagar Highway",15,97,42,GREEN,27
160,00:13:20,R05,"GH Road",20,85,36,GREEN,20
160,00:13:20,R06,"GH-3 Circle",11,99,54,N/A,0
160,00:13:20,R07,"Gandhinagar-Ahmedabad Highway",35,52,15,GREEN,6
160,00:13:20,R08,"CH Road",29,61,21,YELLOW,2
160,00:13:20,R09,"Sarkhej-Gandhinagar Highway",41,41,9,RED,37
